Location,Latitude,Longitude,Country,SeverityScore,IncidentsTotal
POINT(-101.04455 22.16841),"22.168","-101.045",Mexico,1.801,"12"
POINT(-100.98646 22.21397),"22.214","-100.986",Mexico,0.272,"225"
POINT(-101.00068 22.16266),"22.163","-101.001",Mexico,0.06,"3"
POINT(-101.00361 22.14073),"22.141","-101.004",Mexico,0.063,"3"
POINT(-101.01748 22.19903),"22.199","-101.017",Mexico,0.047,"5"
POINT(-100.95643 22.14507),"22.145","-100.956",Mexico,0.031,"6"
POINT(-100.99189 22.21217),"22.212","-100.992",Mexico,0.018,"3"
POINT(-100.89901 22.09555),"22.096","-100.899",Mexico,0.87,"5"
POINT(-100.95635 22.14223),"22.142","-100.956",Mexico,0.045,"5"
POINT(-100.9687 22.13021),"22.13","-100.969",Mexico,0.039,"4"
POINT(-100.96632 22.10686),"22.107","-100.966",Mexico,0.089,"8"
POINT(-101.00462 22.208),"22.208","-101.005",Mexico,0.046,"4"
POINT(-100.87182 22.05299),"22.053","-100.872",Mexico,1.064,"73"
POINT(-101.00789 22.20693),"22.207","-101.008",Mexico,0.112,"28"
POINT(-101.01847 22.19831),"22.198","-101.018",Mexico,0.096,"54"
POINT(-100.98225 22.21533),"22.215","-100.982",Mexico,0.137,"9"
POINT(-100.98629 22.21407),"22.214","-100.986",Mexico,0.152,"34"
POINT(-101.08133 22.10813),"22.108","-101.081",Mexico,0.655,"5"
POINT(-101.01131 22.20569),"22.206","-101.011",Mexico,0.259,"30"
POINT(-100.96808 22.10765),"22.108","-100.968",Mexico,0.107,"3"
POINT(-100.96653 22.13108),"22.131","-100.967",Mexico,0.049,"7"
POINT(-101.017 22.1995),"22.2","-101.017",Mexico,0.031,"6"
POINT(-100.96749 22.13065),"22.131","-100.967",Mexico,0.036,"3"
POINT(-100.96995 22.21805),"22.218","-100.97",Mexico,0.208,"36"
POINT(-100.93998 22.2139),"22.214","-100.94",Mexico,0.075,"15"
POINT(-101.11774 22.09152),"22.092","-101.118",Mexico,0.271,"5"
POINT(-100.97477 22.21786),"22.218","-100.975",Mexico,0.082,"25"
POINT(-100.91952 22.14076),"22.141","-100.92",Mexico,0.044,"3"
POINT(-100.98452 22.21486),"22.215","-100.985",Mexico,0.023,"9"
POINT(-100.9693 22.21804),"22.218","-100.969",Mexico,0.054,"22"
POINT(-100.97447 22.1104),"22.11","-100.974",Mexico,0.265,"12"
POINT(-101.09295 22.24151),"22.242","-101.093",Mexico,0.175,"6"
POINT(-101.02921 22.20506),"22.205","-101.029",Mexico,0.112,"12"
POINT(-101.08964 22.24008),"22.24","-101.09",Mexico,0.283,"9"
POINT(-101.0736 22.22881),"22.229","-101.074",Mexico,0.509,"18"
POINT(-101.02782 22.20432),"22.204","-101.028",Mexico,0.057,"24"
POINT(-101.03277 22.20713),"22.207","-101.033",Mexico,0.076,"20"
POINT(-101.03404 22.20762),"22.208","-101.034",Mexico,0.122,"29"
POINT(-100.93736 22.21367),"22.214","-100.937",Mexico,0.046,"7"
POINT(-100.93507 22.1986),"22.199","-100.935",Mexico,0.012,"5"
POINT(-100.93636 22.21353),"22.214","-100.936",Mexico,0.091,"15"
POINT(-100.95098 22.18369),"22.184","-100.951",Mexico,0.017,"3"
POINT(-100.93901 22.21378),"22.214","-100.939",Mexico,0.088,"38"
POINT(-109.8596 27.42861),"27.429","-109.86",Mexico,0.287,"16"
POINT(-110.68993 28.11445),"28.114","-110.69",Mexico,1.172,"12"
POINT(-110.85977 27.9422),"27.942","-110.86",Mexico,0.087,"10"
POINT(-110.85469 27.94688),"27.947","-110.855",Mexico,0.18,"20"
POINT(-110.88744 27.93076),"27.931","-110.887",Mexico,0.093,"3"
POINT(-110.84773 27.95127),"27.951","-110.848",Mexico,0.085,"6"
POINT(-110.85678 27.94483),"27.945","-110.857",Mexico,0.027,"3"
POINT(-110.87084 27.93489),"27.935","-110.871",Mexico,0.244,"10"
POINT(-110.86228 27.94012),"27.94","-110.862",Mexico,0.347,"27"
POINT(-110.86807 27.93645),"27.936","-110.868",Mexico,0.067,"7"
POINT(-110.85588 27.94581),"27.946","-110.856",Mexico,0.031,"3"
POINT(-110.8512 27.94923),"27.949","-110.851",Mexico,0.024,"3"
POINT(-110.8484 27.95087),"27.951","-110.848",Mexico,0.145,"7"
POINT(-110.87474 27.93511),"27.935","-110.875",Mexico,0.124,"9"
POINT(-110.97206 31.24581),"31.246","-110.972",Mexico,0.033,"3"
POINT(-110.98065 31.2925),"31.293","-110.981",Mexico,0.01,"3"
POINT(-110.9752 31.25953),"31.26","-110.975",Mexico,0.015,"3"
POINT(-110.97826 31.2761),"31.276","-110.978",Mexico,0.04,"5"
POINT(-111.11249 30.54708),"30.547","-111.112",Mexico,0.039,"5"
POINT(-110.95939 29.03365),"29.034","-110.959",Mexico,0.014,"5"
POINT(-110.97771 29.14606),"29.146","-110.978",Mexico,0.04,"12"
POINT(-110.99652 29.1502),"29.15","-110.997",Mexico,0.148,"18"
POINT(-110.9972 29.15735),"29.157","-110.997",Mexico,0.066,"7"
POINT(-111.02346 29.1269),"29.127","-111.023",Mexico,0.193,"54"
POINT(-111.02225 29.09391),"29.094","-111.022",Mexico,0.02,"3"
POINT(-110.96852 29.1456),"29.146","-110.969",Mexico,0.137,"19"
POINT(-111.02186 29.11577),"29.116","-111.022",Mexico,0.061,"7"
POINT(-111.01775 29.11586),"29.116","-111.018",Mexico,0.024,"3"
POINT(-111.01457 29.08216),"29.082","-111.015",Mexico,0.026,"3"
POINT(-111.02403 29.13781),"29.138","-111.024",Mexico,0.086,"26"
POINT(-111.00119 29.08859),"29.089","-111.001",Mexico,0.056,"3"
POINT(-111.00505 29.14467),"29.145","-111.005",Mexico,0.062,"14"
POINT(-110.94978 29.09772),"29.098","-110.95",Mexico,0.019,"3"
POINT(-110.97357 29.14581),"29.146","-110.974",Mexico,0.018,"3"
POINT(-110.99233 29.10484),"29.105","-110.992",Mexico,0.031,"5"
POINT(-110.9603 29.02549),"29.025","-110.96",Mexico,0.048,"4"
POINT(-110.95876 29.09391),"29.094","-110.959",Mexico,0.015,"3"
POINT(-110.96039 29.02627),"29.026","-110.96",Mexico,0.044,"6"
POINT(-110.91468 29.10195),"29.102","-110.915",Mexico,0.108,"7"
POINT(-110.99775 29.16337),"29.163","-110.998",Mexico,0.053,"7"
POINT(-110.98054 29.14594),"29.146","-110.981",Mexico,0.04,"8"
POINT(-111.00527 29.11627),"29.116","-111.005",Mexico,0.022,"9"
POINT(-111.02352 29.11594),"29.116","-111.024",Mexico,0.122,"28"
POINT(-111.02319 29.13079),"29.131","-111.023",Mexico,0.02,"7"
POINT(-111.02344 29.11195),"29.112","-111.023",Mexico,0.097,"54"
POINT(-110.98979 29.12311),"29.123","-110.99",Mexico,0.015,"4"
POINT(-110.92573 29.18343),"29.183","-110.926",Mexico,0.229,"12"
POINT(-111.02297 29.10496),"29.105","-111.023",Mexico,0.1,"39"
POINT(-110.91234 29.10868),"29.109","-110.912",Mexico,0.08,"29"
POINT(-110.95921 29.03485),"29.035","-110.959",Mexico,0.032,"9"
POINT(-111.05364 29.08819),"29.088","-111.054",Mexico,0.041,"14"
POINT(-110.96229 29.08582),"29.086","-110.962",Mexico,0.014,"7"
POINT(-110.98836 29.12245),"29.122","-110.988",Mexico,0.037,"7"
POINT(-110.91601 29.10087),"29.101","-110.916",Mexico,0.082,"16"
POINT(-111.00059 29.18731),"29.187","-111.001",Mexico,0.15,"7"
POINT(-111.00673 29.14435),"29.144","-111.007",Mexico,0.094,"33"
POINT(-110.99642 29.14436),"29.144","-110.996",Mexico,0.06,"18"
POINT(-110.95181 29.167),"29.167","-110.952",Mexico,0.217,"5"
POINT(-111.02345 29.12131),"29.121","-111.023",Mexico,0.206,"151"
POINT(-111.02291 29.10355),"29.104","-111.023",Mexico,0.078,"20"
POINT(-110.98326 29.11605),"29.116","-110.983",Mexico,0.053,"3"
POINT(-111.02258 29.0967),"29.097","-111.023",Mexico,0.093,"66"
POINT(-110.99241 29.10072),"29.101","-110.992",Mexico,0.068,"6"
POINT(-110.99243 29.1101),"29.11","-110.992",Mexico,0.047,"21"
POINT(-110.99236 29.10361),"29.104","-110.992",Mexico,0.037,"7"
POINT(-111.02392 29.13498),"29.135","-111.024",Mexico,0.041,"7"
POINT(-111.02283 29.10196),"29.102","-111.023",Mexico,0.029,"8"
POINT(-110.91265 29.1694),"29.169","-110.913",Mexico,0.258,"38"
POINT(-110.9666 29.087),"29.087","-110.967",Mexico,0.017,"3"
POINT(-110.99667 29.09413),"29.094","-110.997",Mexico,0.077,"16"
POINT(-111.02193 29.08716),"29.087","-111.022",Mexico,0.045,"11"
POINT(-111.02344 29.113),"29.113","-111.023",Mexico,0.294,"111"
POINT(-110.97609 29.12443),"29.124","-110.976",Mexico,0.053,"3"
POINT(-110.96782 29.22321),"29.223","-110.968",Mexico,1.699,"138"
POINT(-110.95879 29.03594),"29.036","-110.959",Mexico,0.068,"54"
POINT(-111.02324 29.10762),"29.108","-111.023",Mexico,0.017,"4"
POINT(-110.93362 29.18149),"29.181","-110.934",Mexico,0.49,"23"
POINT(-111.02347 29.12385),"29.124","-111.023",Mexico,0.028,"11"
POINT(-111.02271 29.10041),"29.1","-111.023",Mexico,0.126,"133"
POINT(-110.96977 29.08995),"29.09","-110.97",Mexico,0.027,"4"
POINT(-110.95969 29.03038),"29.03","-110.96",Mexico,0.258,"32"
POINT(-110.9858 29.13687),"29.137","-110.986",Mexico,0.549,"21"
POINT(-110.99294 29.13208),"29.132","-110.993",Mexico,0.129,"18"
POINT(-111.02862 29.02473),"29.025","-111.029",Mexico,0.994,"7"
POINT(-110.99257 29.11449),"29.114","-110.993",Mexico,0.065,"38"
POINT(-110.95333 29.09551),"29.096","-110.953",Mexico,0.053,"11"
POINT(-110.95972 29.09366),"29.094","-110.96",Mexico,0.125,"10"
POINT(-110.91154 29.16808),"29.168","-110.912",Mexico,0.578,"110"
POINT(-110.99244 29.10761),"29.108","-110.992",Mexico,0.039,"8"
POINT(-111.00107 29.09429),"29.094","-111.001",Mexico,0.111,"13"
POINT(-111.01489 29.14299),"29.143","-111.015",Mexico,0.09,"25"
POINT(-110.99246 29.12438),"29.124","-110.992",Mexico,0.035,"30"
POINT(-110.93782 29.18032),"29.18","-110.938",Mexico,0.081,"7"
POINT(-110.92971 29.09741),"29.097","-110.93",Mexico,0.144,"113"
POINT(-111.03051 29.10832),"29.108","-111.031",Mexico,0.037,"3"
POINT(-111.02208 29.08851),"29.089","-111.022",Mexico,0.015,"3"
POINT(-111.01316 29.14317),"29.143","-111.013",Mexico,0.117,"28"
POINT(-110.92727 29.09747),"29.097","-110.927",Mexico,0.029,"5"
POINT(-111.04035 29.09143),"29.091","-111.04",Mexico,0.026,"19"
POINT(-110.92525 29.09779),"29.098","-110.925",Mexico,0.071,"23"
POINT(-110.97106 29.14569),"29.146","-110.971",Mexico,0.025,"5"
POINT(-110.96061 29.09403),"29.094","-110.961",Mexico,0.009,"3"
POINT(-110.97656 29.14588),"29.146","-110.977",Mexico,0.069,"11"
POINT(-110.99703 29.20602),"29.206","-110.997",Mexico,0.084,"9"
POINT(-110.95109 29.0978),"29.098","-110.951",Mexico,0.028,"5"
POINT(-110.993 29.14436),"29.144","-110.993",Mexico,0.079,"9"
POINT(-110.98553 29.13512),"29.135","-110.986",Mexico,0.036,"4"
POINT(-110.95127 29.08306),"29.083","-110.951",Mexico,0.043,"5"
POINT(-111.03642 29.09257),"29.093","-111.036",Mexico,0.015,"6"
POINT(-111.00504 29.10994),"29.11","-111.005",Mexico,0.08,"9"
POINT(-110.99418 29.14432),"29.144","-110.994",Mexico,0.048,"3"
POINT(-110.94296 29.07111),"29.071","-110.943",Mexico,0.15,"3"
POINT(-111.00325 29.12993),"29.13","-111.003",Mexico,0.026,"3"
POINT(-110.9665 29.11311),"29.113","-110.966",Mexico,0.042,"3"
POINT(-110.92815 29.0974),"29.097","-110.928",Mexico,0.015,"9"
POINT(-110.99254 29.09938),"29.099","-110.993",Mexico,0.056,"5"
POINT(-110.98504 29.2193),"29.219","-110.985",Mexico,0.325,"23"
POINT(-110.9107 29.16698),"29.167","-110.911",Mexico,0.171,"19"
POINT(-110.99835 29.16685),"29.167","-110.998",Mexico,0.019,"3"
POINT(-111.00506 29.09771),"29.098","-111.005",Mexico,0.501,"20"
POINT(-111.00803 29.14404),"29.144","-111.008",Mexico,0.048,"4"
POINT(-111.0122 29.14329),"29.143","-111.012",Mexico,0.021,"5"
POINT(-111.02303 29.106),"29.106","-111.023",Mexico,0.526,"111"
POINT(-111.02347 29.12293),"29.123","-111.023",Mexico,0.058,"41"
POINT(-110.99576 29.09408),"29.094","-110.996",Mexico,0.159,"16"
POINT(-111.02336 29.11013),"29.11","-111.023",Mexico,0.124,"94"
POINT(-110.91983 29.09886),"29.099","-110.92",Mexico,0.023,"3"
POINT(-111.04002 29.09152),"29.092","-111.04",Mexico,0.034,"13"
POINT(-110.99243 29.10218),"29.102","-110.992",Mexico,0.028,"3"
POINT(-110.97777 29.09281),"29.093","-110.978",Mexico,0.007,"5"
POINT(-110.99973 29.09424),"29.094","-111",Mexico,0.112,"25"
POINT(-110.99724 29.1584),"29.158","-110.997",Mexico,0.094,"5"
POINT(-111.02267 29.0996),"29.1","-111.023",Mexico,0.041,"24"
POINT(-110.95725 29.0845),"29.085","-110.957",Mexico,0.049,"7"
POINT(-110.98315 29.22171),"29.222","-110.983",Mexico,0.123,"9"
POINT(-110.97541 29.14589),"29.146","-110.975",Mexico,0.068,"3"
POINT(-110.97503 29.09228),"29.092","-110.975",Mexico,0.064,"19"
POINT(-110.95441 29.06112),"29.061","-110.954",Mexico,0.043,"4"
POINT(-110.99243 29.123),"29.123","-110.992",Mexico,0.015,"4"
POINT(-111.01089 29.14352),"29.144","-111.011",Mexico,0.015,"4"
POINT(-110.99257 29.11321),"29.113","-110.993",Mexico,0.032,"7"
POINT(-111.02322 29.10924),"29.109","-111.023",Mexico,0.047,"16"
POINT(-110.99248 29.10921),"29.109","-110.992",Mexico,0.052,"5"
POINT(-111.02263 29.09773),"29.098","-111.023",Mexico,0.13,"22"
POINT(-111.00699 29.09375),"29.094","-111.007",Mexico,0.013,"3"
POINT(-111.02357 29.11877),"29.119","-111.024",Mexico,0.116,"86"
POINT(-110.99247 29.11185),"29.112","-110.992",Mexico,0.045,"22"
POINT(-110.95897 29.0349),"29.035","-110.959",Mexico,0.12,"30"
POINT(-111.00257 29.11629),"29.116","-111.003",Mexico,0.099,"6"
POINT(-110.95285 29.21751),"29.218","-110.953",Mexico,0.392,"14"
POINT(-110.99994 29.14431),"29.144","-111",Mexico,0.125,"16"
POINT(-111.00116 29.20571),"29.206","-111.001",Mexico,0.187,"13"
POINT(-111.00098 29.12851),"29.129","-111.001",Mexico,0.009,"3"
POINT(-110.97368 29.09155),"29.092","-110.974",Mexico,0.007,"4"
POINT(-110.95604 29.07305),"29.073","-110.956",Mexico,0.021,"3"
POINT(-111.02351 29.11715),"29.117","-111.024",Mexico,0.08,"7"
POINT(-110.96436 29.06869),"29.069","-110.964",Mexico,0.039,"3"
POINT(-110.9886 29.08529),"29.085","-110.989",Mexico,0.018,"3"
POINT(-110.90972 29.16016),"29.16","-110.91",Mexico,0.202,"7"
POINT(-110.96921 29.09362),"29.094","-110.969",Mexico,0.016,"3"
POINT(-110.99245 29.12537),"29.125","-110.992",Mexico,0.024,"11"
POINT(-111.02704 29.09931),"29.099","-111.027",Mexico,0.042,"3"
POINT(-110.98792 29.14876),"29.149","-110.988",Mexico,0.033,"3"
POINT(-111.02437 29.14159),"29.142","-111.024",Mexico,0.027,"3"
POINT(-111.14895 29.02797),"29.028","-111.149",Mexico,0.092,"22"
POINT(-110.95415 29.08432),"29.084","-110.954",Mexico,0.061,"11"
POINT(-110.91181 29.13616),"29.136","-110.912",Mexico,0.094,"38"
POINT(-110.95951 29.03173),"29.032","-110.96",Mexico,0.094,"13"
POINT(-110.95697 29.07891),"29.079","-110.957",Mexico,0.04,"8"
POINT(-111.02346 29.11996),"29.12","-111.023",Mexico,0.038,"9"
POINT(-110.91098 29.16741),"29.167","-110.911",Mexico,0.261,"40"
POINT(-111.36208 28.89577),"28.896","-111.362",Mexico,2.882,"60"
POINT(-111.00228 29.09437),"29.094","-111.002",Mexico,0.147,"17"
POINT(-110.99239 29.11572),"29.116","-110.992",Mexico,0.037,"10"
POINT(-110.91243 29.12377),"29.124","-110.912",Mexico,0.14,"34"
POINT(-110.95274 29.0965),"29.097","-110.953",Mexico,0.012,"3"
POINT(-111.01742 29.13218),"29.132","-111.017",Mexico,0.197,"18"
POINT(-110.95196 29.21737),"29.217","-110.952",Mexico,0.472,"16"
POINT(-111.36893 28.90122),"28.901","-111.369",Mexico,1.245,"26"
POINT(-111.00019 29.12377),"29.124","-111",Mexico,0.093,"3"
POINT(-110.99276 29.13112),"29.131","-110.993",Mexico,0.154,"18"
POINT(-110.99662 29.14379),"29.144","-110.997",Mexico,0.095,"121"
POINT(-110.95482 29.05758),"29.058","-110.955",Mexico,0.02,"5"
POINT(-111.50604 28.8394),"28.839","-111.506",Mexico,0.165,"26"
POINT(-110.92253 29.09831),"29.098","-110.923",Mexico,0.032,"18"
POINT(-110.99977 29.10219),"29.102","-111",Mexico,0.055,"4"
POINT(-110.95573 29.09386),"29.094","-110.956",Mexico,0.036,"6"
POINT(-110.99667 29.14884),"29.149","-110.997",Mexico,0.085,"9"
POINT(-110.99958 29.11667),"29.117","-111",Mexico,0.013,"4"
POINT(-110.9985 29.09391),"29.094","-110.998",Mexico,0.026,"6"
POINT(-110.96918 29.22316),"29.223","-110.969",Mexico,0.039,"3"
POINT(-92.88366 18.06201),"18.062","-92.884",Mexico,0.327,"23"
POINT(-92.91487 17.97418),"17.974","-92.915",Mexico,0.2,"9"
POINT(-92.91593 17.99464),"17.995","-92.916",Mexico,0.08,"3"
POINT(-92.9639 18.00575),"18.006","-92.964",Mexico,0.012,"3"
POINT(-92.92736 17.99604),"17.996","-92.927",Mexico,0.104,"4"
POINT(-92.92859 18.00149),"18.001","-92.929",Mexico,0.013,"3"
POINT(-92.9262 18.00337),"18.003","-92.926",Mexico,0.009,"3"
POINT(-92.94507 17.99225),"17.992","-92.945",Mexico,0.009,"3"
POINT(-92.91713 18.01403),"18.014","-92.917",Mexico,0.05,"6"
POINT(-92.97515 17.97865),"17.979","-92.975",Mexico,0.026,"3"
POINT(-93.01393 17.98901),"17.989","-93.014",Mexico,0.114,"4"
POINT(-92.95349 18.0101),"18.01","-92.953",Mexico,0.073,"5"
POINT(-92.98759 17.97759),"17.978","-92.988",Mexico,0.021,"3"
POINT(-92.95193 18.02111),"18.021","-92.952",Mexico,0.319,"23"
POINT(-92.95476 17.98704),"17.987","-92.955",Mexico,0.1,"21"
POINT(-92.90141 18.03862),"18.039","-92.901",Mexico,0.096,"10"
POINT(-92.86666 18.01957),"18.02","-92.867",Mexico,0.194,"5"
POINT(-92.94304 17.99476),"17.995","-92.943",Mexico,0.045,"7"
POINT(-92.96587 17.98832),"17.988","-92.966",Mexico,0.016,"5"
POINT(-92.92973 18.02979),"18.03","-92.93",Mexico,0.011,"3"
POINT(-92.92449 18.0062),"18.006","-92.924",Mexico,0.119,"5"
POINT(-92.95347 18.01575),"18.016","-92.953",Mexico,0.012,"3"
POINT(-92.96158 17.98728),"17.987","-92.962",Mexico,0.093,"5"
POINT(-92.95364 17.98701),"17.987","-92.954",Mexico,0.036,"6"
POINT(-92.98042 17.97958),"17.98","-92.98",Mexico,0.034,"3"
POINT(-92.96686 17.98769),"17.988","-92.967",Mexico,0.13,"80"
POINT(-92.99664 17.96724),"17.967","-92.997",Mexico,0.038,"5"
POINT(-92.93238 18.00231),"18.002","-92.932",Mexico,0.1,"7"
POINT(-92.9441 18.0182),"18.018","-92.944",Mexico,0.124,"7"
POINT(-92.95426 18.01872),"18.019","-92.954",Mexico,0.56,"42"
POINT(-92.93994 17.98696),"17.987","-92.94",Mexico,0.078,"5"
POINT(-93.1318 17.96923),"17.969","-93.132",Mexico,0.207,"3"
POINT(-92.99303 17.9726),"17.973","-92.993",Mexico,0.042,"3"
POINT(-92.95733 18.00322),"18.003","-92.957",Mexico,0.035,"9"
POINT(-92.92996 17.97712),"17.977","-92.93",Mexico,0.089,"10"
POINT(-92.93573 17.97317),"17.973","-92.936",Mexico,0.035,"3"
POINT(-92.86521 18.02183),"18.022","-92.865",Mexico,1.231,"84"
POINT(-92.9535 18.0109),"18.011","-92.953",Mexico,0.05,"3"
POINT(-92.9535 18.01287),"18.013","-92.953",Mexico,0.209,"17"
POINT(-92.95344 17.98764),"17.988","-92.953",Mexico,0.019,"3"
POINT(-92.89046 18.05723),"18.057","-92.89",Mexico,0.015,"7"
POINT(-92.86532 18.02165),"18.022","-92.865",Mexico,0.369,"17"
POINT(-92.92886 18.03072),"18.031","-92.929",Mexico,0.038,"7"
POINT(-92.9886 17.97668),"17.977","-92.989",Mexico,0.021,"3"
POINT(-92.93466 18.02584),"18.026","-92.935",Mexico,0.054,"11"
POINT(-92.94748 17.98997),"17.99","-92.947",Mexico,0.039,"8"
POINT(-92.9349 18.02565),"18.026","-92.935",Mexico,0.121,"14"
POINT(-92.93905 18.01967),"18.02","-92.939",Mexico,0.005,"3"
POINT(-92.94072 17.98756),"17.988","-92.941",Mexico,0.055,"5"
POINT(-92.94749 18.01995),"18.02","-92.947",Mexico,0.19,"67"
POINT(-92.96008 18.00407),"18.004","-92.96",Mexico,0.009,"3"
POINT(-92.9453 18.02021),"18.02","-92.945",Mexico,0.057,"4"
POINT(-93.03456 18.18042),"18.18","-93.035",Mexico,0.348,"5"
POINT(-93.20691 18.39989),"18.4","-93.207",Mexico,0.042,"9"
POINT(-93.20738 18.39839),"18.398","-93.207",Mexico,0.102,"5"
POINT(-93.20996 18.39429),"18.394","-93.21",Mexico,0.031,"3"
POINT(-93.20477 18.4073),"18.407","-93.205",Mexico,0.021,"3"
POINT(-93.2155 18.3929),"18.393","-93.215",Mexico,0.047,"8"
POINT(-93.20586 18.40161),"18.402","-93.206",Mexico,0.019,"3"
POINT(-93.20429 18.19393),"18.194","-93.204",Mexico,0.28,"5"
POINT(-93.14868 18.0356),"18.036","-93.149",Mexico,0.126,"3"
POINT(-93.14844 18.03523),"18.035","-93.148",Mexico,0.401,"10"
POINT(-93.14741 18.02474),"18.025","-93.147",Mexico,0.465,"11"
POINT(-93.18725 18.1256),"18.126","-93.187",Mexico,0.361,"7"
POINT(-93.17339 18.1072),"18.107","-93.173",Mexico,0.247,"5"
POINT(-93.18473 18.12049),"18.12","-93.185",Mexico,0.494,"5"
POINT(-93.05753 18.18441),"18.184","-93.058",Mexico,0.482,"3"
POINT(-93.0442 18.17757),"18.178","-93.044",Mexico,0.565,"39"
POINT(-93.19891 18.15578),"18.156","-93.199",Mexico,1.383,"25"
POINT(-99.82098 22.88003),"22.88","-99.821",Mexico,1.271,"68"
POINT(-98.75187 23.10328),"23.103","-98.752",Mexico,0.119,"22"
POINT(-98.90588 23.53759),"23.538","-98.906",Mexico,0.165,"5"
POINT(-98.79065 23.22986),"23.23","-98.791",Mexico,0.199,"6"
POINT(-98.77429 23.19027),"23.19","-98.774",Mexico,0.107,"19"
POINT(-98.75256 23.06821),"23.068","-98.753",Mexico,0.062,"12"
POINT(-98.75443 23.08074),"23.081","-98.754",Mexico,0.113,"21"
POINT(-98.91077 23.54542),"23.545","-98.911",Mexico,0.287,"9"
POINT(-98.75225 23.10181),"23.102","-98.752",Mexico,0.127,"24"
POINT(-98.74943 23.14607),"23.146","-98.749",Mexico,0.13,"20"
POINT(-99.34908 23.49882),"23.499","-99.349",Mexico,0.629,"13"
POINT(-99.34979 23.49646),"23.496","-99.35",Mexico,0.067,"3"
POINT(-99.34456 23.5136),"23.514","-99.345",Mexico,0.078,"5"
POINT(-99.34079 23.58191),"23.582","-99.341",Mexico,0.029,"3"
POINT(-99.37347 23.41979),"23.42","-99.373",Mexico,0.995,"91"
POINT(-99.4534 23.36742),"23.367","-99.453",Mexico,0.407,"17"
POINT(-99.36474 23.44812),"23.448","-99.365",Mexico,0.684,"29"
POINT(-98.26819 25.91883),"25.919","-98.268",Mexico,0.792,"14"
POINT(-98.29027 26.05051),"26.051","-98.29",Mexico,0.183,"14"
POINT(-98.36495 26.05705),"26.057","-98.365",Mexico,0.015,"3"
POINT(-98.21815 26.03555),"26.036","-98.218",Mexico,0.231,"7"
POINT(-98.3861 26.02921),"26.029","-98.386",Mexico,0.2,"3"
POINT(-98.33637 26.0681),"26.068","-98.336",Mexico,0.022,"3"
POINT(-98.33465 26.06836),"26.068","-98.335",Mexico,0.016,"3"
POINT(-97.86859 22.31416),"22.314","-97.869",Mexico,0.224,"7"
POINT(-97.89069 22.2442),"22.244","-97.891",Mexico,0.234,"40"
POINT(-97.88662 22.25843),"22.258","-97.887",Mexico,0.02,"9"
POINT(-97.88892 22.24907),"22.249","-97.889",Mexico,0.021,"3"
POINT(-97.89868 22.30302),"22.303","-97.899",Mexico,0.308,"22"
POINT(-97.86904 22.30876),"22.309","-97.869",Mexico,0.077,"3"
POINT(-97.89344 22.2753),"22.275","-97.893",Mexico,0.028,"3"
POINT(-97.89433 22.2269),"22.227","-97.894",Mexico,0.013,"3"
POINT(-97.86958 22.27942),"22.279","-97.87",Mexico,0.029,"3"
POINT(-97.88854 22.25023),"22.25","-97.889",Mexico,0.036,"7"
POINT(-97.89646 22.30656),"22.307","-97.896",Mexico,0.033,"5"
POINT(-97.8865 22.25808),"22.258","-97.886",Mexico,0.025,"9"
POINT(-97.88988 22.22773),"22.228","-97.89",Mexico,0.006,"3"
POINT(-97.89607 22.22641),"22.226","-97.896",Mexico,0.08,"12"
POINT(-99.13687 23.62293),"23.623","-99.137",Mexico,0.818,"15"
POINT(-99.21949 23.58268),"23.583","-99.219",Mexico,0.099,"4"
POINT(-99.14654 23.72951),"23.73","-99.147",Mexico,0.03,"3"
